System,Utterance,Source,ref1,hyp
system2,5086,"Ich lag und Sarah saß auf dem Sofa.
","I was lying down and Sarah was sitting on the sofa.
","I lay and Sarah sat on the sofa.
"
system2,5087,"Ich lag und Sarah saß auf dem Sofa.
","I was lying and Sarah was sitting on the couch.
","I lay and Sarah sat on the sofa.
"
system2,5088,"Ich lag und Sarah saß auf dem Sofa.
","I lay and Sarah sat on the sofa.
","I was lying down and Sarah was sitting on the sofa.
"
system2,5089,"Ich lag und Sarah saß auf dem Sofa.
","I was lying and Sarah was sitting on the couch.
","I was lying down and Sarah was sitting on the sofa.
"
system2,5090,"Ich lag und Sarah saß auf dem Sofa.
","I was lying and Sarah was sitting on the sofa.
","I was lying and Sarah was sitting on the couch.
"
system2,5091,"Ich lag und Sarah saß auf dem Sofa.
","I lay and Sarah sat on the sofa.
","I was lying down and Sarah was sitting on the sofa.
"
system2,5092,"Lena lief und Sarah fuhr nach Hause.
","Lena ran and Sarah drove home.
","Lena was running and Sarah was driving home.
"
system2,5093,"Lena lief und Sarah fuhr nach Hause.
","Lena was running and Sarah was driving home.
","Millie ran and Rachael drove home.
"
system2,5094,"Ich lieh und meine Schwester stahl Geld von unserer Mutter.
","I loaned and my sister stole money from our mother.
","I borrowed and my sister stole money from our mother.
"
system2,5095,"Ich lieh und meine Schwester stahl Geld von unserer Mutter.
","I lent and my sister stole money from our mother.
","I borrowed and my sister stole money from our mother.
"
system2,5096,"Ich lieh und meine Schwester stahl Geld von unserer Mutter.
","I lent and my sister stole money from our mother.
","I borrowed and my sister stole money of our mother.
"
system2,5097,"Ich lieh und meine Schwester stahl Geld von unserer Mutter.
","I borrowed and my sister stole money from our mother.
","I lent and my sister stole money from our mother.
"
system2,5098,"Ich lieh und meine Schwester stahl Geld von unserer Mutter.
","I borrowed and my sister stole money of our mother.
","I lent and my sister stole money from our mother.
"
system2,5099,"Ich lieh und meine Schwester stahl Geld von unserer Mutter.
","I borrowed and my sister stole money of our mother.
","I lent and my sister stole money from our mother.
"
system2,5100,"Ich lieh und meine Schwester stahl Geld von unserer Mutter.
","I loaned and my sister stole money from our mother.
","I borrowed and my sister stole money of our mother.
"
system2,5101,"Ich lieh und meine Schwester stahl Geld von unserer Mutter.
","I borrowed and my sister stole money from our mother.
","I lent and my sister stole money from our mother.
"
system2,5102,"Ich lieh und meine Schwester stahl Geld von unserer Mutter.
","I lent and my sister stole money from our mother.
","I borrowed and my sister stole money of our mother.
"
system2,5103,"Ich lieh und meine Schwester stahl Geld von unserer Mutter.
","I lent and my sister stole money from our mother.
","I loaned and my sister stole money from our mother.
"
system2,5104,"Ich lieh und meine Schwester stahl Geld von unserer Mutter.
","I lent and my sister stole money from our mother.
","I borrowed and my sister stole money from our mother.
"
system2,5105,"Lena warf und Peter fing den Ball.
","Lena threw the ball and Peter caught it.
","Lena threw and Peter caught the ball.
"
system2,5106,"Lena warf und Peter fing den Ball.
","Lena threw and Peter started the ball.
","Lena threw the ball and Peter caught it.
"
system2,5107,"Lena warf und Peter fing den Ball.
","Lena threw and Peter caught the ball.
","Lena threw the ball and Peter caught it.
"
system2,5108,"Lena warf und Peter fing den Ball.
","Lena threw and Peter caught the ball.
","Lena threw the ball and Peter caught it.
"
system2,5109,"Lena warf und Peter fing den Ball.
","Lena threw and Peter started the ball.
","Lena threw and Peter caught the ball.
"
system2,5110,"Lena soll und Tim will den Vertrag kündigen.
","Lena is supposed to and Tim wants to cancel the contract.
","Lena should and Tim wants to terminate the contract.
"
system2,5111,"Lena soll und Tim will den Vertrag kündigen.
","Lena is to and Tim wants to terminate the contract.
","Lena's supposed to quit and Tim wants to quit the contract.
"
system2,5112,"Lena soll und Tim will den Vertrag kündigen.
","Lena should and Tim wants to cancel the contract.
","Lena is supposed to cancel the contract and Tim wants to cancel the contract.
"
system2,5113,"Lena soll und Tim will den Vertrag kündigen.
","Lena is supposed to and Tim wants to cancel the contract.
","Lena should and Tim wants to terminate the contract.
"
system2,5114,"Lena soll und Tim will den Vertrag kündigen.
","Lena is to and Tim wants to terminate the contract.
","Lena should and Tim wants to terminate the contract.
"
system2,5115,"Lena soll und Tim will den Vertrag kündigen.
","Lena is supposed to and Tim wants to terminate the contract.
","Lena is supposed to and Tim wants to quit the contract.
"
system2,5116,"Lena soll und Tim will den Vertrag kündigen.
","Lena is supposed to and Tim wants to terminate the contract.
","Lena is supposed to and Tim wants to cancel the contract.
"
system2,5117,"Lena soll und Tim will den Vertrag kündigen.
","Lena should and Tim wants to cancel the contract.
","Lena is supposed to and Tim wants to terminate the contract.
"
system2,5118,"Lena soll und Tim will den Vertrag kündigen.
","Lena should and Tim wants to cancel the contract.
","Lena is to and Tim wants to terminate the contract.
"
system2,5119,"Lena soll und Tim will den Vertrag kündigen.
","Lena is supposed to cancel the contract and Tim wants to cancel the contract.
","Lena's supposed to quit and Tim wants to quit the contract.
"
system2,5120,"Lena soll und Tim will den Vertrag kündigen.
","Lena should and Tim wants to cancel the contract.
","Lena should and Tim wants to terminate the contract.
"
system2,5121,"Lena soll und Tim will den Vertrag kündigen.
","Lena is supposed to and Tim wants to cancel the contract.
","Lena is supposed to cancel the contract and Tim wants to cancel the contract.
"
system2,5122,"Lena soll und Tim will den Vertrag kündigen.
","Lena should and Tim wants to terminate the contract.
","Lena is supposed to and Tim wants to cancel the contract.
"
system2,5123,"Lena soll und Tim will den Vertrag kündigen.
","Lena is supposed to and Tim wants to terminate the contract.
","Lena is supposed to and Tim wants to cancel the contract.
"
system2,5124,"Lena soll und Tim will den Vertrag kündigen.
","Lena is expected to and Tim wants to terminate the contract.
","Lena is to and Tim wants to terminate the contract.
"
system2,5125,"Lena soll und Tim will den Vertrag kündigen.
","Lena is to and Tim wants to terminate the contract.
","Lena is supposed to and Tim wants to terminate the contract.
"
system2,5126,"Jemand hatte ihr Blumen geschickt, aber Lena wusste nicht, wer.
","Someone had sent their flowers, but Lena did not know who.
","Someone had sent her flowers, but Lena didn 't know who.
"
system2,5127,"Jemand hatte ihr Blumen geschickt, aber Lena wusste nicht, wer.
","Someone had sent their flowers, but Lena didn ’ t know who.
","Someone sent her flowers, but Lena didn't know who.
"
system2,5128,"Jemand hatte ihr Blumen geschickt, aber Lena wusste nicht, wer.
","Someone had sent her flowers, but Lena did not know who.
","Someone sent her flowers, but Lena didn't know who.
"
system2,5129,"Jemand hatte ihr Blumen geschickt, aber Lena wusste nicht, wer.
","Someone had sent their flowers, but lena didn't know who.
","Someone had sent her flowers, but Lena did not know who.
"
system2,5130,"Jemand hatte ihr Blumen geschickt, aber Lena wusste nicht, wer.
","Someone sent her flowers, but Lena didn't know who.
","Someone had sent her flowers, but Lena didn 't know who.
"
system2,5131,"Jemand hatte ihr Blumen geschickt, aber Lena wusste nicht, wer.
","Someone had sent her flowers, but Lena didn't know who.
","Someone had sent her flowers, but Lena didn 't know who.
"
system2,5132,"Sie fühlte sich nicht gut, aber sie wusste nicht, wieso.
","She didn't feel well, but she didn't know why.
","She didn't feel good, but she didn't know why.
"
system2,5133,"Sie fühlte sich nicht gut, aber sie wusste nicht, wieso.
","She did not feel well, but she did not know why.
","She didn't feel good, but she didn't know why.
"
system2,5134,"Sie fühlte sich nicht gut, aber sie wusste nicht, wieso.
","She did not feel good, but she did not know why.
","She did not feel well, but she did not know why.
"
system2,5135,"Sie fühlte sich nicht gut, aber sie wusste nicht, wieso.
","She didn't feel well, but she didn't know why.
","She didn't feel good, but she didn't know why.
"
system2,5136,"Sie fühlte sich nicht gut, aber sie wusste nicht, wieso.
","She didn 't feel good, but she didn' t know why.
","She didn't feel good, but she didn't know why.
"
system2,5137,"Lena hatte die Blumen gegossen, aber sie erinnerte sich nicht mehr, wann.
","Lena had poured the flowers, but she didn't remember when.
","Lena had cast the flowers, but she no longer remembered when.
"
system2,5138,"Lena hatte die Blumen gegossen, aber sie erinnerte sich nicht mehr, wann.
","Lena had cast the flowers, but she no longer remembered when.
","Lena had poured the flowers, but she didn't remember when.
"
system2,5139,"Lena hatte die Blumen gegossen, aber sie erinnerte sich nicht mehr, wann.
","Lena had watered the flowers, but she couldn't remember when.
","Lena had poured the flowers, but she did not remember when.
"
system2,5140,"Lena hatte die Blumen gegossen, aber sie erinnerte sich nicht mehr, wann.
","Lena had poured the flowers, but she did not remember when.
","Lena had poured the flowers, but she no longer remembered when.
"
system2,5141,"Lena hatte die Blumen gegossen, aber sie erinnerte sich nicht mehr, wann.
","Lena had poured the flowers, but she didn't remember when.
","Lena had watered the flowers, but she couldn't remember when.
"
system2,5142,"Lena hatte die Blumen gegossen, aber sie erinnerte sich nicht mehr, wann.
","Lena had poured the flowers, but she no longer remembered when.
","Lena had watered the flowers, but she didn't remember when.
"
system2,5143,"Lena hatte die Blumen gegossen, aber sie erinnerte sich nicht mehr, wann.
","Lena had cast the flowers, but she no longer remembered when.
","Lena had poured the flowers, but she no longer remembered when.
"
system2,5144,"Er war spät ins Bett gegangen, aber er konnte sich nicht mehr erinnern, wann.
","He was late to bed, but he could not remember when.
","He had gone to bed late, but he couldn't remember when.
"
system2,5145,"Er war spät ins Bett gegangen, aber er konnte sich nicht mehr erinnern, wann.
","He went to bed late, but he could no longer remember when.
","He had gone to bed late, but he could not remember when.
"
system2,5146,"Er war spät ins Bett gegangen, aber er konnte sich nicht mehr erinnern, wann.
","He went to bed late, but he couldn't remember when.
","He had gone to bed late, but he could no longer remember when.
"
system2,5147,"Er war spät ins Bett gegangen, aber er konnte sich nicht mehr erinnern, wann.
","He had gone to bed late, but he couldn't remember when.
","He went to bed late, but he couldn't remember when.
"
system2,5148,"Er war spät ins Bett gegangen, aber er konnte sich nicht mehr erinnern, wann.
","He went late into bed, but he could no longer remember when.
","He was late to bed, but he could not remember when.
"
system2,5149,"Tim hatte sein Handy verloren, aber er wusste nicht mehr, wo.
","Tim had lost his phone, but he didn't know where.
","Tim had lost his cell phone, but he did not remember where.
"
system2,5150,"Tim hatte sein Handy verloren, aber er wusste nicht mehr, wo.
","Tim had lost his phone, but he didn't know where to go.
","Tim had lost his cell phone, but he did not remember where.
"
system2,5151,"Tim hatte sein Handy verloren, aber er wusste nicht mehr, wo.
","Tim had lost his cell phone, but he did not remember where.
","Tim had lost his phone, but he didn't know where to go.
"
system2,5152,"Tim hatte sein Handy verloren, aber er wusste nicht mehr, wo.
","Tim had lost his cellphone, but he no longer knew where.
","Tim had lost his mobile phone, but he didn't know where.
"
system2,5153,"Tim hatte sein Handy verloren, aber er wusste nicht mehr, wo.
","Tim had lost his mobile phone, but he didn't know where.
","Tim had lost his cellphone, but he didn't know where.
"
system2,5154,"Linda bekam kein Mittagessen, aber sie wusste nicht, warum.
","Linda got no lunch, but she did not know why.
","Linda didn't have lunch, but she didn't know why.
"
system2,5155,"Linda bekam kein Mittagessen, aber sie wusste nicht, warum.
","Linda didn't get lunch, but she didn't know why.
","Linda did not get lunch, but she did not know why.
"
system2,5156,"Linda bekam kein Mittagessen, aber sie wusste nicht, warum.
","Linda didn't get a lunch, but she didn't know why.
","Linda did not get lunch, but she did not know why.
"
system2,5157,"Linda bekam kein Mittagessen, aber sie wusste nicht, warum.
","Linda didn't have lunch, but she didn't know why.
","Linda didn't get lunch, but she didn't know why.
"
